A1_5f7d97a9cfe54d25e0b4edd0f375838b,nehmen,动词,Heute gibt es Hähnchen. Das nehme ich.,1.取/拿<br>2.have / take,今天我们有鸡肉。我会接受的。,"genommen"
A1_cabab3467223e23dc752e1a979647bd6,nein,答语词,"Fährst du auch nach München? – Nein, ich habe keine Zeit.",1.不,你也去慕尼黑吗？ – 不，我没有时间。,
A1_83e71d83b2dcea23dcab3b64182494cc,neu,形容词,Ich bin der neue Kollege.,1.new,我是新同事。,
A1_7035ab20c5b92c7c012d6eaf820d6f66,nicht,副词,Das stimmt nicht.,1.不,那不是真的。,
A1_2ed0ab8500360eebe4f0e250e2922145,nichts,不定代词,Das macht nichts.,1.nothing,那没关系。,
A1_d8bd8e4fa443e49f41597ef14b65a548,nie,副词,Er kommt nie pünktlich.,1.never,他从来不准时来。,
A1_5eff5973ded04ddf7ba49ff247ec264f,noch,副词,Vielleicht kommt er noch.,1.yet / still,也许他会来。,
A1_fea087517c26fadd409bd4b9dc642555,normal,形容词,75 kg. Sein Gewicht ist normal.,1.normal,75公斤。他的体重正常。,
A1_a6b7089fcf43a67764ca850c1e4661d5,Nummer,名词,Sie haben Zimmer Nummer zwölf.,1.编号/号码/数字<br>2.编号/号码/数字,你的房间号是十二号。,<font color='#FF99CC'> die Nummer</font><br>Nummern
A1_b55178b011bfb206965f2638d0f87047,nur,焦点语气词,Ich möchte nur ein Glas Wasser.,1.只有<br>2.just,我只想要一杯水。,
A1_a8bacab397bb51daab2b5a5ca2d0ce2a,oben,位置副词,Ich wohne oben.,1.above,我住在楼上。,
A1_eb9e2dc1e267482c8219770e1bdd16ba,Obst,名词,Im Sommer ist das Obst billig.,1.水果/果,夏天的水果很便宜。,<font color='#FFFF33'> das Obst</font><br>—
A1_55c4e4828c1b00e077512c9b5abff931,oder,连词,Wann können Sie kommen – heute oder morgen?,1.or / isn't it / else,你什么时候能来——今天还是明天？,
A1_871dc12a4a86070e4d1b975dad0cd5f5,öffnen,动词,Ich öffne die Tür.,1.open,我打开门。,"geöffnet"
A1_f25cb9b0c8554b2e89fa9fb3b49336c8,geöffnet,形容词,Der Laden ist samstags bis 16.00 Uhr geöffnet.,1.open / opened,商店每周六营业至下午 4 点。,
A1_53e8e820ace8d675ad8a9572f434baa5,oft,副词,Petra treffe ich oft.,1.frequently / often<br>2.often,我经常见到佩特拉。,
A1_2b46b978389b9dfb5e0f64b71cca2dee,ohne,介词,Ohne Geld kann er nichts kaufen.,1.without,没有钱他什么也买不了。,
A1_5d4727a2581db8373e30d53142c3ccc2,Öl,名词,Den Salat machen wir ohne Öl.,1.油,我们做沙拉时不加油。,<font color='#FFFF33'> das Öl</font><br>Öle
A1_65ce3a3273d08b6fbe6dea096120d32d,Oma,名词,Meine Oma ist schon tot.,1.奶奶/姥姥/外婆<br>2.granny / gran,我奶奶已经死了。,<font color='#FF99CC'> die Oma</font><br>Omas
A1_d506be2f013e8d7c9e1144e3dc29804a,Opa,名词,Mein Opa heißt Hans.,1.外公/爺爺/老爺,我祖父的名字是汉斯。,<font color='#3399FF'> der Opa</font><br>Opas
A1_0b5759b68ab46e60d1370de697787ac4,Ordnung,名词,Das ist in Ordnung.,1.order<br>2.目,没关系。,<font color='#FF99CC'> die Ordnung</font><br>Ordnungen
A1_473390974397014edf78846c8f0e93b3,Ort,名词,Der Ort liegt am Meer.,1.site / place / situation / end / location / spot / termination<br>2.town / place / settlement / human settlement,这个地方在海边。,<font color='#3399FF'> der Ort</font><br><font color='#FFFF33'> das Ort</font><br>Örter
A1_c1350d83c54d888066ad37a2d5b1f2f6,Papier,名词,Hier sind Papier und Bleistift.,1.纸<br>2.paper,这里有纸和铅笔。,<font color='#FFFF33'> das Papier</font><br>Papiere
A1_6ad106dfd6e341aeee38a09a3b007c8d,Papiere (pl.),-,Haben Sie Ihre Papiere dabei?,论文（pl.）,你带证件了吗？,
A1_6f041af43be87a195bd3f075922f344a,Partner,名词,Die Schüler suchten sich je einen Partner und bastelten gemeinsam Weihnachtssterne.,1.associate<br>2.partner,学生们各自选了一个伙伴，一起制作了一品红。,<font color='#3399FF'> der Partner</font><br>Partner
A1_b830813d816350a2a03cfe716a830a2b,Partnerin,名词,Sie ist meine Partnerin.,伙伴,她是我的伙伴。,<font color='#FF99CC'> die Partnerin</font><br>Partnerinnen
A1_094a173d3b32f44f5b5c996e8710ae28,Party,名词,Heute Abend machen wir eine Party.,1.party / do,今晚我们要举办一个聚会。,<font color='#FF99CC'> die Party</font><br>Partys
A1_b9b57aae83585e17ede4570dcede353c,Pass,名词,Im Hotel brauchst du deinen Pass.,1.passport<br>2.pass,您需要在酒店出示护照。,<font color='#3399FF'> der Pass</font><br>Pässe
A1_105b296a83f9c105355403f3332af50f,Pause,名词,Von 12.00 bis 12.30 Uhr haben wir Mittagspause.,1.break / pause,我们从中午 12:00 开始午休。至中午 12:30,<font color='#FF99CC'> die Pause</font><br>Pausen<font color='#FF99CC'> die Pause</font><br>Pausen
A1_0b6cbdf7ad2928078f1600a3e8979485,Plan,名词,Ich kaufe mir einen Stadtplan.,1.plan<br>2.map,我买了一张城市地图。,<font color='#3399FF'> der Plan</font><br>Pläne
A1_f235a45aeaabe727107be51d85694f8a,Platz,名词,"Tut mir leid, der Platz ist besetzt.",1.circus / plaza / square<br>2.place,抱歉，座位已满。,<font color='#3399FF'> der Platz</font><br>Plätze
A1_00b6bec35ce443d67a9db48f7825a04b,Polizei,名词,Holen Sie die Polizei!,1.警察,打电话叫警察！,<font color='#FF99CC'> die Polizei</font><br>Polizeien
A1_e38e019652bcacb28fc006d7740d2225,Pommes frites (pl.),-,Die Kinder essen Hähnchen mit Pommes frites.,炸薯条（复）,孩子们吃鸡肉和炸薯条。,
A1_03d947a2158373c3b9d74325850cb8b9,Post,名词,"Wo ist die Post, bitte?",1.郵件,请问邮局在哪里？,<font color='#FF99CC'> die Post</font><br>Posten<font color='#3399FF'> der Post</font><br>Posts
A1_40acacf0ea58a92bf922a6b16e5c097a,Postleitzahl,名词,Wie ist Ihre Postleitzahl?,1.邮政编码,您的邮政编码是什么？,<font color='#FF99CC'> die Postleitzahl</font><br>Postleitzahlen
A1_78554fea2cbbe84efe124a1ed92e3497,Praktikum,名词,Ich mache ein Praktikum bei Siemens.,1.internship / work experience<br>2.practical training / practicum,我在西门子实习。,<font color='#FFFF33'> das Praktikum</font><br>Praktika
A1_5495888f8aae05023409b5cf853bbbce,Praxis,名词,Die Praxis ist ab acht Uhr geöffnet.,1.practice,练习从八点开始开放。,<font color='#FF99CC'> die Praxis</font><br>
A1_17a2725097ccbce4b0bbe1b69fb49aaf,Preis,名词,Die Preise sind hoch.,1.price<br>2.prize,价格很高。,<font color='#3399FF'> der Preis</font><br>Preise
A1_df0f20d62dc4ba9c471fdeef6751ec5f,Problem,名词,Mein Problem ist die Sprache.,1.问题,我的问题是语言。,<font color='#FFFF33'> das Problem</font><br>Probleme
A1_40fb82f2876c0aa0734ecca6b3457797,Prospekt,名词,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,1.leaflet / pamphlet / brochure,请给我寄一份您酒店的小册子。,Prospekte
A1_99ee12eacf65225cf63c61d59c04cd95,Prüfung,名词,Die Prüfung ist am Montag um 8.00 Uhr.,1.考试<br>2.examination / validation / exam,考试时间为周一上午 8:00。,<font color='#FF99CC'> die Prüfung</font><br>Prüfungen
A1_5b5a994843df683616a4a96faddc5f77,pünktlich,形容词,Der Bus fährt pünktlich um acht Uhr.,1.punctual,公共汽车八点准时出发。,
A1_91490fb67a25cc9413dd808d12ebc170,Rad fahren,动词,Das Kind kann schon Rad fahren.,1.自行车,孩子已经会骑自行车了。,"<font color='#FF6600'>sein</font> Rad gefahren"
A1_75ffa6903d95333c162806b45743863a,rauchen,动词,Ich rauche nicht.,1.smoke<br>2.smoke,我不抽烟。,"geraucht"
A1_c1adc72bd053e456d1b2caa8482d2195,Raum,名词,Der Unterricht ist in Raum 332.,1.space<br>2.room,班级在332室。,<font color='#3399FF'> der Raum</font><br>Räume
A1_6e36bed3022f5a88d3f943bbc5fc2ef3,Rechnung,名词,"Die Rechnung, bitte.",1.bill<br>2.invoice,我要买单。,<font color='#FF99CC'> die Rechnung</font><br>Rechnungen
A1_ddf98db81c93687f179143674c342b39,rechts,位置副词,Die Schillerstraße ist hier rechts.,1.right<br>2.right / right-wing,席勒大街（Schillerstrasse）就在右边。,
A1_df591f0b481a799754c200ef4c2843c1,regnen,动词,Heute regnet es.,1.下雨<br>2.rain,今天下雨了。,"geregnet"
A1_76b89bb870f441a9c97f98cbfa8b924a,Regen,名词,Bei diesem Regen gehe ich nicht raus.,1.雨,这么大的雨我不会出去。,<font color='#3399FF'> der Regen</font><br>Regen<font color='#3399FF'> der Regen</font><br>—
A1_cfee0b562cb5873f8c04f471841b81d9,Reis,名词,Ich esse gern Reis.,1.journey / sprout / rice / shoot,我喜欢吃米饭。,<font color='#3399FF'> der Reis</font><br>Reise<font color='#FFFF33'> das Reis</font><br>Reiser
A1_45153f0aec180d508b77a452ce66bf44,reisen,动词,Ich reise gern.,1.travel,我喜欢旅行。,"<font color='#FF6600'>sein</font> gereist"
A1_e976e41f657d5ed3b74363c55ed21dd4,Reise,名词,Wir machen eine Reise nach Österreich.,1.journey / voyage / travel / trip,我们要去奥地利旅行。,<font color='#FF99CC'> die Reise</font><br>Reisen
A1_dd51493bd2f6f4a4289a8fad3185ecb8,Reisebüro,名词,Mein Mann arbeitet im Reisebüro.,1.travel agency,我丈夫在一家旅行社工作。,<font color='#FFFF33'> das Reisebüro</font><br>Reisebüros
A1_abbc21f1fe14c37b75787d85c4d68114,Reiseführer,名词,Ich kaufe mir einen Reiseführer von Berlin.,1.guide<br>2.guide,我买了一本柏林旅行指南。,<font color='#3399FF'> der Reiseführer</font><br>Reiseführer
A1_9431c70a2bb9f72034121540bdb5299c,reparieren,动词,Er hat das Fahrrad repariert.,1.repair,他修好了自行车。,"repariert"
A1_f9ce986cd3377eb6f6915b2f197fd2e0,Reparatur,名词,Die Reparatur ist sehr teuer.,1.修理,维修费用非常昂贵。,<font color='#FF99CC'> die Reparatur</font><br>Reparaturen
A1_e197a9ccf40b776f31368105d1aa8c4b,Restaurant,名词,Wir essen heute in einem Restaurant.,1.restaurant,今天我们在一家餐馆吃饭。,<font color='#FFFF33'> das Restaurant</font><br>Restaurants
A1_246742071fd539d2e30bc1d5482329e3,Rezeption,名词,Fragen Sie bitte im Hotel an der Rezeption.,1.reception / reception desk,请向酒店前台询问。,<font color='#FF99CC'> die Rezeption</font><br>Rezeptionen
A1_3c4e3ebba9a52d084e900697fe42f0cc,richtig,形容词,Habe ich das richtig verstanden?,1.really / right / correct / real / correctly / exact / properly,我理解正确吗？,
A1_7215736e4230a6e6b34285e56d0e09d1,riechen,动词,Dieser Wein riecht gut.,1.smell<br>2.smell,这酒闻起来很香。,"gerochen"
A1_cda266b753457d17a76457795431739d,ruhig,形容词,Ich möchte ein ruhiges Zimmer.,1.silent / quiet / still<br>2.silent / quiet / still,我想要一个安静的房间。,
A1_d937aad46ff37ee678ce0748651176f6,Saft,名词,Möchtest du einen Apfelsaft?,1.汁<br>2.juice,您想要一些苹果汁吗？,<font color='#3399FF'> der Saft</font><br>Säfte
A1_facde3dbe1ef4c843a57e9c5da6b537b,sagen,动词,"Sag mal, wie geht es dir denn?",1.说<br>2.告诉,告诉我，你好吗？,"gesagt"
A1_dc359716e7dfe01d5118fda2d4a1e788,Salat,名词,Wie schmeckt dir der Salat?,1.生菜<br>2.salad,你觉得沙拉怎么样？,<font color='#3399FF'> der Salat</font><br>Salate
A1_52fa8789de7efc87c99c4771fc057bd6,Salz,名词,"Herr Ober, kann ich bitte Salz haben?",1.salt<br>2.sal / salt,服务员，能给我加点盐吗？,<font color='#FFFF33'> das Salz</font><br>Salze
A1_6494a39b516358ec8c8106b1ba8e3a4d,Satz,名词,Dieser Satz ist sehr einfach.,1.sentence / period<br>2.set,这句话很简单。,<font color='#3399FF'> der Satz</font><br>Sätze
A1_3e5b77f7c0ab2abac34985061a5ac663,S-Bahn,名词,Ich nehme lieber die S-Bahn.,1.commuter railway / S-train / rapid-transit railway / suburban railway<br>2.rapid-transit train,我更喜欢乘坐 S-Bahn。,<font color='#FF99CC'> die S-Bahn</font><br>S-Bahnen
A1_b2adce60db35af7a3bdf90348e323aea,Schalter,名词,Gehen Sie bitte zum Schalter drei!,1.switch<br>2.counter,请前往三号柜台！,<font color='#3399FF'> der Schalter</font><br>Schalter
A1_616888d04d403d8cabdc4017bf850878,scheinen,动词,Die Sonne scheint.,1.shine<br>2.seem,阳光明媚。,"geschienen"
A1_013927c0bf3ae2331d09d2e80edfc538,schicken,动词,Bitte schicken Sie mir eine E-Mail.,1.consign / send,请给我发电子邮件。,"geschickt"
A1_d11dfb3824e603ffb3828ad8c6ccbb43,Schild,名词,Haben Sie nicht das Schild gesehen?,1.shield / sign,你没看到标志吗？,<font color='#3399FF'> der Schild</font><br>Schilde<font color='#FFFF33'> das Schild</font><br>Schilder
A1_d4b5863d21ecd7fa3accfcd02c7615b1,Schinken,名词,Ich möchte gern ein Schinkenbrot.,1.火腿<br>2.ham,我想要一个火腿三明治。,<font color='#3399FF'> der Schinken</font><br>Schinken
A1_c2dc4ae0aa6c2a91ec5db878f9d0c837,schlafen,动词,Ich schlafe meistens acht Stunden.,1.睡觉/眠/睡<br>2.过夜/宿,我通常睡八个小时。,"geschlafen"
A1_b3ac108b47624a7d7947e220a0a50bfe,schlecht,形容词,Mir ist schlecht!,1.不好/错<br>2.poor / bad,我觉得恶心！,
A1_985f31be0f22ecfcb7ddc0a8673d1bc6,schließen,动词,"Bitte, schließen Sie die Tür.",1.shut / close<br>2.fasten,请把门关上。,"geschlossen"
A1_52644124271acc06ad104fc3cff72e27,geschlossen,形容词,Die Bank hat am Samstag geschlossen.,1.closed<br>2.unanimous / united,银行周六不营业。,
A1_b4ff74e96086852f7f81c38712e83842,Schluss,名词,Ich muss jetzt Schluss machen.,1.end / close / termination / conclusion<br>2.closure,我现在必须分手了。,<font color='#3399FF'> der Schluss</font><br>Schlüsse
A1_0f511d362346c2f658bb594d5b04224e,Schlüssel,名词,Ich gebe Ihnen noch den Zimmerschlüssel.,1.钥匙<br>2.key,我会给你房间钥匙。,<font color='#3399FF'> der Schlüssel</font><br>Schlüssel
A1_e2a6fc674c43c32874db93800d14950e,schmecken,动词,Schmeckt das gut?,1.smack / taste<br>2.taste,味道好吗？,"geschmeckt"
A1_ed9ea4fe0ce8526871b76deeec7daa1e,schnell,形容词,Er fährt schnell.,1.rapid / quick / swift / fast,他开得很快。,
A1_a679e47d536816ff92c0f8e28c09a0ad,schon,副词,Ist das Essen schon fertig?,1.已经,食物准备好了吗？,
A1_088c4e6cb8f58a83cb0e76d27dd896ce,schön,形容词,Schönen Urlaub!,1.美,祝您假期愉快！,
A1_77e3b02fdd0459c0e0b7ad58e2c9ba21,Schrank,名词,Die Gläser stehen im Schrank.,1.cupboard / wardrobe / closet / cabinet,眼镜在柜子里。,<font color='#3399FF'> der Schrank</font><br>Schränke
A1_80170c175e4d225ae5a6d3e565b56100,schreiben,动词,Er schreibt jeden Tag fünfzig E-Mails.,1.写<br>2.write,他每天写五十封电子邮件。,"geschrieben"
A1_424ee450e042e66a160acc1dacb4b728,Schuh,名词,Zieh die Schuhe aus!,1.鞋,脱掉你的鞋子！,<font color='#3399FF'> der Schuh</font><br>Schuhe
A1_f587e02939ff7f0474ad57eeb0e39e8c,Schule,名词,Meine Tochter geht schon in die Schule.,1.school,我女儿已经去上学了。,<font color='#FF99CC'> die Schule</font><br>Schulen
A1_3a89a5e211dac9407b01887308f76f89,Schüler,名词,In meinem Kurs sind acht Schülerinnen und fünf Schüler.,1.学生<br>2.disciple,我班有八个男生和五个女生。,<font color='#3399FF'> der Schüler</font><br>Schüler
A1_8caed72b642ccde6bdcaf6c79dc17227,schwer,形容词,Ist Ihr Gepäck sehr schwer?,1.重,你的行李很重吗？,
A1_36c0e58589bdce086dbed1f5f88b5971,Schwester,名词,Meine Schwester kommt am Dienstag.,1.妹妹/姐妹/姐姐/姊妹<br>2.nurse,我姐姐星期二来。,<font color='#FF99CC'> die Schwester</font><br>Schwestern
A1_d02660fc281b3f4d1ed83e1d861b1517,schwimmen,动词,Ich schwimme jeden Tag einen Kilometer.,1.游水/泅水,我每天游一公里。,"<font color='#FF6600'>sein</font> geschwommen"
A1_80b97cc625d9dc203e0b0856c9e5e026,Schwimmbad,名词,Kommst du mit ins Schwimmbad?,1.pool / swimming bath / swimming pool,你来游泳池吗？,<font color='#FFFF33'> das Schwimmbad</font><br>Schwimmbäder
A1_4ff2e716a7d06ce5274b4090b39abad3,See,名词,"Komm, wir fahren zum Starnberger See.",1.湖泊/海,走吧，我们去施塔恩贝格湖吧。,<font color='#3399FF'> der See</font><br>Seen<font color='#FF99CC'> die See</font><br>Seen
A1_062786e59892e11d74c1ed0d6475aaa7,sehen,动词,Ich kann dich nicht sehen.,1.看见/看<br>2.view / see,我看不到你。,"gesehen"
A1_8d9f2cfcee051c1493e89b2cfe286565,Sehenswürdigkeit,名词,Welche Sehenswürdigkeiten gibt es in Frankfurt?,1.sight / tourist attraction,法兰克福有哪些景点？,<font color='#FF99CC'> die Sehenswürdigkeit</font><br>Sehenswürdigkeiten
A1_219d54a7bf634121fbf16bea82d434e1,sehr,程度语气词,Danke sehr!,1.很<br>2.much,非常感谢！,
A1_af1f8d9839dd6ffefedebab89761ee7e,sein,动词,Herr Müller ist in seinem Zimmer.,1.是<br>2.be / its,穆勒先生在他的房间里。,"<font color='#FF6600'>sein</font> gewesen"
A1_14b83f1acf166d54f095cb27fe89490e,an sein,动词,Das Licht ist noch an.,1.switch on / burn / be on,灯还亮着。,"<font color='#FF6600'>sein</font> an gewesen"
A1_7450456d0af6c0482312247269193591,auf sein,动词,Das Fenster ist noch auf.,起床,窗户还开着。,"<font color='#FF6600'>sein</font> auf gewesen"
A1_9f6926ae191a9480af6e91beba0f7843,weg sein,-,Herr Meier ist schon weg.,离开,迈尔先生已经走了。,
A1_a4a577a3219b5454dd5f041b0b2c516b,zu sein,-,Die Tür ist zu.,成为,门关着。,
A1_083dac28675ca186fc68a7fe352110cf,seit,介词,Ich wohne seit drei Jahren in Köln.,1.since,我在科隆生活了三年。,
A1_79539a4f18d1e25b0995a598c1e2fd9f,selbstständig,形容词,Er ist selbstständig.,1.independent / self-reliant<br>2.self-employed,他是独立的。,
A1_1ef8258682e74a03d5ba1c2e4b826c21,sich,反身代词,Sie müssen sich erst anmelden.,1.oneself / himself / itself / herself<br>2.themselves,您必须先注册。,
A1_16b3a716ae6977112e2f5e31ccb350fb,sie,人称代词,Wie heißt sie?,1.她<br>2.他们,她叫什么名字？,
A1_f17c5d28da44d331d02187a4550d9f97,Sie,人称代词,"Wie heißen Sie, bitte?",1.您,请问你叫什么名字？,
A1_d860ba8aad6744ac81e2ea580ade9889,sitzen,动词,Wo sitzen Sie?,1.sit,你坐在哪里？,"gesessen"
A1_b807023f87e63b8ada92f79f546ff9cc,so,连词,Sie müssen das so machen!,1.such / as / kind of / so / then<br>2.be like,你必须这样做！,
A1_528f274c304a5bad6e5147d9c26774f5,Sofa,名词,Das Sofa ist neu.,1.settee / lounge / sofa / couch,沙发是新的。,<font color='#FFFF33'> das Sofa</font><br>Sofas
A1_120bdbb7157b1050d6e74dc25dd8e6e8,sofort,时间副词,Bitte antworten Sie sofort.,1.instantly / immediately,请立即回复。,
A1_15ac7bcb88e9d044aeba8209fd54ba7b,Sohn,名词,"Das ist Hans, mein Sohn.",1.兒子,这是汉斯，我的儿子。,<font color='#3399FF'> der Sohn</font><br>Söhne
A1_23a9cfacb6cbaf31d8ed2ede5e9db479,sollen,动词,Soll ich kommen?,1.shall<br>2.should,我来吗？,"gesollt"
A1_973433b9b55da105a629e8312be49293,Sonne,名词,Die Sonne scheint.,1.日/太阳<br>2.日,阳光明媚。,<font color='#FF99CC'> die Sonne</font><br>Sonnen
A1_5d67a4850a7e800ebcecb909281d7ed2,spät,形容词,"Es ist schon spät, ich muss gehen.",1.晚<br>2.late,已经很晚了，我得走了。,
A1_4ff5c9887956b1bfa2468df74aa3efb8,später,形容词,Das können wir später machen.,1.later<br>2.later / later on / future,我们可以稍后再做。,
A1_71a2b8acc89ef7040c9a94f1cc1a3e4d,Speisekarte,名词,"Bringen Sie mir die Speisekarte, bitte.",1.menu,请给我菜单。,<font color='#FF99CC'> die Speisekarte</font><br>Speisekarten
A1_5a14032547db8e02c0e68d6e00221062,spielen,动词,Die Kinder spielen draußen.,1.玩/打<br>2.弹/拉,孩子们正在外面玩耍。,"gespielt"
A1_96faa3e6c45bb5a07bcc0bcd3be37654,Sport,名词,Ich mache viel Sport.,1.运动<br>2.sport / sports,我做很多运动。,<font color='#3399FF'> der Sport</font><br>Sporte
A1_ff940ad7740516663c385c2e3837fec0,Sprache,名词,Welche Sprachen sprichst du?,1.language / speech<br>2.语言,你会说哪几种语言？,<font color='#FF99CC'> die Sprache</font><br>Sprachen
A1_a34d904bee6c45cb825309c6184bb404,sprechen,动词,Kann ich (mit) Herrn Klein sprechen?,1.讲话,我可以和克莱因先生通话吗？,"gesprochen"
A1_c05fc5cd8ba6911178b3200da05cd1e3,Stadt,名词,Heidelberg ist eine alte Stadt.,1.城市<br>2.town / city,海德堡是一座古老的城市。,<font color='#FF99CC'> die Stadt</font><br>Städte
A1_a4a824d4959102e038eb2e55a6f8c1b6,stehen,动词,"Ich glaube es nicht, aber es steht in der Zeitung.",1.stand<br>2.be,我不相信，但报纸上有这样的报道。,"gestanden"
A1_240e8eb3c04b79c2b88c7c4a138d12cf,Stelle,名词,Ich habe eine neue Stelle.,1.job<br>2.digit,我有一份新工作。,<font color='#FF99CC'> die Stelle</font><br>Stellen
A1_983579a8f74306d81dace23c50b3ab06,stellen,动词,Stell die Tasche rechts in die Ecke!,1.put / place / plant / stand<br>2.set / adjust,把袋子放在右边的角落里！,"gestellt"
A1_27ce7f8b5623b2e2df568d64cf051607,Stock,名词,Unsere Wohnung liegt im ersten Stock.,1.baton / walking stick / stick,我们的公寓位于一楼。,<font color='#3399FF'> der Stock</font><br>
A1_a763ca073cfda1fce8a14f2f0cc84591,Straße,名词,In welcher Straße wohnen Sie?,1.road / street<br>2.street,你住在哪条街上？,<font color='#FF99CC'> die Straße</font><br>Straßen
A1_4ccf40b9986ac045db683c5703e9eb96,Straßenbahn,名词,Wo fährt die Straßenbahn ab?,1.有轨电车,有轨电车从哪里出发？,<font color='#FF99CC'> die Straßenbahn</font><br>Straßenbahnen
A1_d803efdecb1996b3f2da3f6501e02450,studieren,动词,Ich studiere in Mainz.,1.学习/学,我在美因茨学习。,"studiert"
A1_f6cd33b827fad9d8ab47d1b02e47a64e,Studium,名词,Das Studium beginnt im Oktober.,1.学<br>2.studies,研究将于十月开始。,<font color='#FFFF33'> das Studium</font><br>Studien
A1_f5c0a1c9384c2e25e79ba1abf5d9a037,Student,名词,Ich bin Studentin.,1.学生,我是一名学生。,<font color='#3399FF'> der Student</font><br>Studenten
A1_366705e2c00ca7775fa25bebf559acc1,Stunde,名词,Ich bin in einer Stunde zurück.,1.hour<br>2.time,我一小时后回来。,<font color='#FF99CC'> die Stunde</font><br>Stunden
A1_f09ec9361f35d16644645ea74d3e1675,suchen,动词,Suchst du etwas?,1.探求/寻找/搜索,你在找东西吗？,"gesucht"
A1_de66d118141c53d9baf4216485270487,tanzen,动词,Tanzen Sie gern?,1.dance,你喜欢跳舞吗？,"getanzt"
A1_7198ae161b582d246db2d204d035db1c,Tasche,名词,Ich habe die Schlüssel in der Tasche.,1.口袋<br>2.包/袋/袋子,我的钥匙在我的口袋里。,<font color='#FF99CC'> die Tasche</font><br>Taschen
A1_0dcfdb3caf2dcc0998f250e9aba65cee,Taxi,名词,Es gibt heute keinen Bus mehr. Er fährt mit dem Taxi.,1.taxi / cab,今天没有更多公交车了。他乘坐出租车。,
A1_fd82477a37d037db5c9f58e88518dde2,Tee,名词,Ich trinke morgens immer Tee.,1.tee / tea<br>2.tee box / tee / tea,我总是早上喝茶。,<font color='#3399FF'> der Tee</font><br>Tees<font color='#FFFF33'> das Tee</font><br>Tees
A1_fb1ced3c30a6649e1fab7e0e47b204cb,Teil,名词,Lies bitte auch den zweiten Teil.,1.piece / part / deal<br>2.portion / fraction / piece,另请阅读第二部分。,<font color='#FFFF33'> das Teil</font><br>Teile<font color='#3399FF'> der Teil</font><br>Teile
A1_6a73b3cbca7c5ecd17ff484bcae5dc23,telefonieren,动词,Darf ich mal telefonieren?,1.telephone,我可以打电话吗？,"telefoniert"
A1_0975cf6baccb3862c31522c2b5b8fabc,Telefon,名词,Haben Sie Telefon?,1.电话,你有电话吗？,<font color='#FFFF33'> das Telefon</font><br>Telefone
A1_45fb9cf9a7a20b0c3b0b469972dedd74,Termin,名词,Am besten machen wir sofort einen Termin.,1.日程,我们最好立即预约。,<font color='#3399FF'> der Termin</font><br>Termine
A1_0cbc6611f5540bd0809a388dc95a615b,Test,名词,Der Test war einfach.,1.check / test,测试很简单。,<font color='#3399FF'> der Test</font><br>
A1_662116fbaa12d845aa04210c05fe1b11,teuer,形容词,Das ist mir zu teuer.,1.贵<br>2.dear,这对我来说太贵了。,
A1_9dffbf69ffba8bc38bc4e01abf4b1675,Text,名词,Lesen Sie bitte diesen Text.,1.text<br>2.lyric,请阅读本文。,<font color='#3399FF'> der Text</font><br>Texte
A1_d0c37e5fbeb977665283457b91d6b005,Thema,名词,Wir sprechen heute über das Thema „Essen und Trinken“.,1.主题<br>2.主题,今天我们要聊的话题是“吃喝”。,<font color='#FFFF33'> das Thema</font><br>
A1_c751439d0db3883ac1c8e816327adcab,Ticket,名词,Wie viel kostet das Ticket?,1.票,门票多少钱？,<font color='#FFFF33'> das Ticket</font><br>Tickets
A1_ad6931a2dc2314d125dca27d02cfd629,Tisch,名词,Die Fotos liegen auf dem Tisch.,1.table,照片在桌子上。,<font color='#3399FF'> der Tisch</font><br>Tische
A1_35611d197e37353535f711d06efa13c0,Tochter,名词,Das ist meine Tochter Katharina.,1.女兒,这是我的女儿凯瑟琳娜。,<font color='#FF99CC'> die Tochter</font><br>Töchter
A1_af28c65e27cd9450cd8760ad54f12868,Toilette,名词,"Wo ist die Toilette, bitte?",1.toilet / lavatory / restroom<br>2.toilette,请问厕所在哪里？,<font color='#FF99CC'> die Toilette</font><br>Toiletten
A1_9e4867f297418726b5ed03ea43aae0d2,Tomate,名词,Die Tomate ist noch grün.,1.番茄/西红柿<br>2.tomato / love apple,西红柿还是绿的。,<font color='#FF99CC'> die Tomate</font><br>Tomaten
A1_0b080119cbf1138edfa9132471e1a661,tot,形容词,Sein Vater ist schon lange tot.,1.dead,他的父亲已经去世很长时间了。,
A1_e20e90675cdeb9ba45818388337f1537,treffen,动词,Ich treffe in der Stadt einen Kollegen.,1.meet,我在城里遇见一位同事。,"getroffen"
A1_60df5ca913c82f0364153a0e219c50fa,Treppe,名词,Die Toilette? Die Treppe hoch und dann links.,1.阶梯/楼梯,厕所？上楼梯然后离开。,<font color='#FF99CC'> die Treppe</font><br>Treppen
A1_627bcc51e964da745a6c830ae9bfaa57,trinken,动词,Möchtest du etwas trinken?,1.喝<br>2.drink,你想喝点什么吗？,"getrunken"
A1_e00529c3f3dd2e92fcd4c00420b3ee53,tschüss,问候语,Junge Leute sagen meistens „tschüss!“ und nicht „auf Wiedersehen“.,再见,年轻人通常会说“再见！”而不是“再见”。,
A1_842e1d0c0e58780bb0bbad5306b58856,tun,动词,Ich habe noch etwas zu tun.,1.act / happen / work / put / do,我还有事要做。,"getan"
